6.911631834132213603e-01,6.944649773719563379e-01,6.930239413062625475e-01,6.946778484652250674e-01,6.939314796932135598e-01,6.971869560884870198e-01,7.025587856182393676e-01,7.016088477980249039e-01,6.986727004363612048e-01,6.928334879121808010e-01,6.600919524874637734e-01,6.860885470107481732e-01,7.034519170616591044e-01,6.952503260256787110e-01,7.007598810729626093e-01,7.039360278890760547e-01,6.961646944976734863e-01,6.955465210796361042e-01
4.702912148396926617e-01,4.218177310148348291e-01,4.649860123465182626e-01,6.047599067116925520e-01,8.142384376178434247e-01,8.495520565197129947e-01,9.429186194725635017e-01,8.569542996988923633e-01,7.875487831539250694e-01,5.982265852482062662e-01,7.165369471421554337e-01,8.627342980153672736e-01,9.636478123112248717e-01,8.883185960628346978e-01,4.699521655630721217e-01,4.848143856023442444e-01,6.584644978971188056e-01,5.522834860713595750e-01
